Source,Target,Citation Type,Source Title,Target Title
08_99,07_2067,cited,Tervonen v Finland [2008] FCA 99 (19 February 2008),Tervonen v Finland [2007] FCA 2067 (20 December 2007)
09_389,06_826,cited,BMG Poseidon Corp Pty Ltd v Adelaide Bank Limited; In the Matter of BMG Poseidon Corp Pty Ltd [2009] FCA 389 (21 April 2009),Australian Competition and Consumer Commission v Liquorland (Australia) Pty Ltd [2006] FCA 826 (30 June 2006)
09_389,09_132,cited,BMG Poseidon Corp Pty Ltd v Adelaide Bank Limited; In the Matter of BMG Poseidon Corp Pty Ltd [2009] FCA 389 (21 April 2009),Corporation of the City of Adelaide v Adelaide City Fines Pty Ltd [2009] FCA 132 (20 February 2009)
09_389,06_22,cited,BMG Poseidon Corp Pty Ltd v Adelaide Bank Limited; In the Matter of BMG Poseidon Corp Pty Ltd [2009] FCA 389 (21 April 2009),Inspector-General in Bankruptcy v Bradshaw [2006] FCA 22 (31 January 2006)
08_1903,07_816,referred_to,Rana v University of South Australia [2008] FCA 1903 (17 December 2008),Rana v University of South Australia [2007] FCA 816 (31 May 2007)
08_1903,07_188,referred_to,Rana v University of South Australia [2008] FCA 1903 (17 December 2008),Commissioner of Taxation v Slade Bloodstock Pty Ltd [2007] FCA 188 (23 February 2007)
08_1903,08_3,referred_to,Rana v University of South Australia [2008] FCA 1903 (17 December 2008),Humane Society International Inc v Kyodo Senpaku Kaisha Ltd [2008] FCA 3 (15 January 2008)
07_1188,06_1489,applied,Wang v Minister for Immigration and Citizenship [2007] FCA 1188 (8 August 2007),Liyanage v Minister for Immigration and Multicultural Affairs [2006] FCA 1489 (10 November 2006)
07_1188,06_96,applied,Wang v Minister for Immigration and Citizenship [2007] FCA 1188 (8 August 2007),NAZW v Minister for Immigration amp; Multicultural amp; Indigenous Affairs [2006] FCA 96 (10 February 2006)
07_1188,07_26,cited,Wang v Minister for Immigration and Citizenship [2007] FCA 1188 (8 August 2007),Wight v Honourable Chris Pearce MP Parliamentary Secretary to the Treasurer [2007] FCA 26 (29 January 2007)
08_92,07_1522,considered,SZDWB v Minister for Immigration amp; Citizenship [2008] FCA 92 (21 February 2008),ACCC v Kyloe Pty Ltd [2007] FCA 1522 (18 October 2007)
08_91,06_60,referred_to,SZGUW v Minister for Immigration amp; Citizenship [2008] FCA 91 (21 February 2008),Commonwealth of Australia v Wood [2006] FCA 60 (9 February 2006)
08_91,06_1095,applied,SZGUW v Minister for Immigration amp; Citizenship [2008] FCA 91 (21 February 2008),MZWPD v Minister for Immigration amp; Multicultural amp; Indigenous Affairs [2006] FCA 1095 (18 August 2006)
08_101,07_1608,referred_to,Australian Prudential Regulation Authority v Siminton (No 12) [2008] FCA 101 (21 February 2008),Australian Prudential Regulation Authority v Siminton (No 6) [2007] FCA 1608 (26 October 2007)
08_100,08_27,referred_to,Health World Limited v Shin-Sun Australia Pty Ltd [2008] FCA 100 (21 February 2008),Mayne Industries Pty Ltd v Advanced Engineering Group Pty Ltd [2008] FCA 27 (23 January 2008)
08_100,06_647,referred_to,Health World Limited v Shin-Sun Australia Pty Ltd [2008] FCA 100 (21 February 2008),Health World Limited (ABN 73 010 636 165) v Shin-Sun Australia Pty Limited (ACN 060 792 163) [2006] FCA 647 (31 May 2006)
08_1911,08_603,affirmed,Farnaby v Military Rehabilitation and Compensation Commission [2008] FCA 1911 (17 December 2008),Gordon v Commonwealth of Australia [2008] FCA 603 (6 May 2008)
08_589,08_332,cited,Vescio v Honourable Kristina Keneally [2008] FCA 589 (1 May 2008),Vescio v Honourable John Hatzistergos (NSW Attorney General) [2008] FCA 332 (13 March 2008)
07_769,06_172,applied,MZXMD v Minister for Immigration amp; Citizenship [2007] FCA 769 (18 May 2007),MZWXC v Minister for Immigration and Multicultural and Indigenous Affairs [2006] FCA 172 (9 March 2006)
07_768,06_172,applied,MZXMC v Minister for Immigration amp; Citizenship [2007] FCA 768 (18 May 2007),MZWXC v Minister for Immigration and Multicultural and Indigenous Affairs [2006] FCA 172 (9 March 2006)
07_767,06_172,applied,MZXME v Minister for Immigration amp; Citizenship [2007] FCA 767 (18 May 2007),MZWXC v Minister for Immigration and Multicultural and Indigenous Affairs [2006] FCA 172 (9 March 2006)
08_581,07_14,cited,Horne v Minister for Immigration and Citizenship [2008] FCA 581 (1 May 2008),Australian Competition and Consumer Commission v Boral Ltd [2007] FCA 14 (22 January 2007)
07_1197,06_195,cited,SZJZW v Minister for Immigration and Citizenship [2007] FCA 1197 (9 August 2007),Mathews v Health Insurance Commission [2006] FCA 195 (10 March 2006)
07_1197,06_63,considered,SZJZW v Minister for Immigration and Citizenship [2007] FCA 1197 (9 August 2007),Moore-McQuillan v Scot [2006] FCA 63 (10 February 2006)
06_1448,06_939,affirmed,SZIIZ v Minister for Immigration and Multicultural Affairs [2006] FCA 1448 (31 October 2006),Kemp v Native Title Registrar [2006] FCA 939 (25 July 2006)
06_1449,06_16,referred_to,SZHUC v Minister for Immigration and Multicultural Affairs [2006] FCA 1449 (31 October 2006),Beyazkilinc v Manager Baxter Immigration Reception amp; Processing Centre [2006] FCA 16 (18 January 2006)
06_1449,06_460,related,SZHUC v Minister for Immigration and Multicultural Affairs [2006] FCA 1449 (31 October 2006),Civil Aviation Safety Authority v Boatman [2006] FCA 460 (28 April 2006)
07_1193,07_836,distinguished,SZFTJ v Minister for Immigration and Citizenship [2007] FCA 1193 (7 August 2007),SZGOP v Minister for Immigration and Citizenship [2007] FCA 836 (31 May 2007)
07_1191,07_122,cited,Cavoli v Etl [2007] FCA 1191 (16 August 2007),Snelgrove v Roskell [2007] FCA 122 (15 February 2007)
07_1191,06_1,cited,Cavoli v Etl [2007] FCA 1191 (16 August 2007),Sharman Networks Ltd v Universal Music Australia Pty Ltd [2006] FCA 1 (5 January 2006)
07_1191,06_825,cited,Cavoli v Etl [2007] FCA 1191 (16 August 2007),Maxwell-Smith v S amp; E Hall Pty Limited in the matterof Maxwell-Smith [2006] FCA 825 (3 July 2006)
08_569,06_94,applied,Humphries v Halifax Vogel Group Proprietary Limited ACN 104 808 853 [2008] FCA 569 (18 April 2008),Luna Park Sydney Pty Limited (ACN 102 907 184) v Bose [2006] FCA 94 (8 February 2006)
08_88,06_571,cited,Cadbury Schweppes Pty Ltd (ACN 004 551 473) v Amcor Limited (ACN 000 017 372) [2008] FCA 88 (19 February 2008),AWB Limited v Honourable Terence Rhoderic Hudson Cole (includes Summary) [2006] FCA 571 (17 May 2006)
08_88,07_47,cited,Cadbury Schweppes Pty Ltd (ACN 004 551 473) v Amcor Limited (ACN 000 017 372) [2008] FCA 88 (19 February 2008),Lang v Comcare [2007] FCA 47 (6 February 2007)
08_88,07_279,cited,Cadbury Schweppes Pty Ltd (ACN 004 551 473) v Amcor Limited (ACN 000 017 372) [2008] FCA 88 (19 February 2008),G S Technology Pty Ltd v Brisbane City Council [2007] FCA 279 (7 March 2007)
08_88,07_1445,cited,Cadbury Schweppes Pty Ltd (ACN 004 551 473) v Amcor Limited (ACN 000 017 372) [2008] FCA 88 (19 February 2008),Telstra Corporation Limited v Minister for Communications Information Technology and the Arts (No. 2) [2007] FCA 1445 (12 September 2007)
08_1912,07_1216,distinguished,Travel Compensation Fund v Griffiths and Co Pty Ltd [2008] FCA 1912 (17 December 2008),Dartberg Pty Ltd v Wealthcare Financial Planning Pty Ltd [2007] FCA 1216 (10 August 2007)
09_374,06_1492,referred_to,Crvenkovic v La Trobe University [2009] FCA 374 (24 April 2009),Stanislawa Bahonko v Royal Melbourne Institute of Technology amp; Ors [2006] FCA 1492 (24 November 2006)
09_374,06_1325,referred_to,Crvenkovic v La Trobe University [2009] FCA 374 (24 April 2009),Bahonko v Royal Melbourne Institute of Technology [2006] FCA 1325 (11 October 2006)
08_1915,07_172,cited,Coles Supermarkets Australia Pty Ltd v FKP Limited [2008] FCA 1915 (18 December 2008),SZIUE v Minister for Immigration and Multicultural Affairs [2007] FCA 172 (21 February 2007)
08_1915,08_1071,followed,Coles Supermarkets Australia Pty Ltd v FKP Limited [2008] FCA 1915 (18 December 2008),Australian Securities amp; Investment Commission v GDK Financial Solutions Pty Ltd (in liq) (No 4) [2008] FCA 1071 (22 July 2008)
08_81,06_12,distinguished,Brady King Pty Ltd v Commissioner of Taxation [2008] FCA 81 (18 February 2008),Rush v Commissioner of Police [2006] FCA 12 (23 January 2006)
08_574,07_1167,cited,Wiri People v Native Title Registrar [2008] FCA 574 (29 April 2008),Gudjala People 2 v Native Title Registrar [2007] FCA 1167 (7 August 2007)
06_980,06_726,referred_to,Nokia Corporation v Cellular Line Australia Pty Ltd (No 2) [2006] FCA 980 (11 August 2006),Nokia Corporation v Cellular Line Australia Pty Ltd [2006] FCA 726 (14 June 2006)
08_575,07_1617,cited,Jarra Creek Central Packing Shed Pty Ltd v Amcor Limited [2008] FCA 575 (29 April 2008),Australian Competition and Consumer Commission v Visy Industries Holdings Pty Limited (No 3) [2007] FCA 1617 (2 November 2007)
07_2012,06_1721,followed,Ollis v Rayner [2007] FCA 2012 (19 December 2007),Sood v Crown Diagnostic Imaging Pty Ltd [2006] FCA 1721 (12 December 2006)
07_1164,07_404,affirmed,SZIBP v Minister for Immigration and Citizenship [2007] FCA 1164 (3 August 2007),Harris v Secretary Department of Employment and Workplace Relations [2007] FCA 404 (22 March 2007)
07_310,06_433,cited,Australian Securities amp; Investments Commission; In the Matter of Richstar Enterprises Pty Ltd ACN 099 071 968 v Carey (No 14) (includes corrigendum dated 9 March 2007) [2007] FCA 310 (8 March 2007),Australian Securities and Investments Commission Inthe Matter of Richstar Enterprises Pty Ltd (ACN 099 071 968) v Carey (No 3) [2006] FCA 433 (20 April 2006)
08_1927,06_1361,cited,Intel Corporation v Unwired Group Ltd [2008] FCA 1927 (11 December 2008),Snowy Mountains Organic Dairy Products Pty Ltd v Wholefoods Pty Ltd [2006] FCA 1361 (19 October 2006)
08_1927,07_406,considered,Intel Corporation v Unwired Group Ltd [2008] FCA 1927 (11 December 2008),Fenner v Repatriation Commission [2007] FCA 406 (22 March 2007)
08_1927,06_7,referred_to,Intel Corporation v Unwired Group Ltd [2008] FCA 1927 (11 December 2008),Communications Electrical Electronic Energy Information Postal Plumbing amp; Allied Services Union of Australia v ACI Operations Pty Ltd [2006] FCA 7 (16 January 2006)
07_2019,06_1367,cited,Calliden Group Limited in the matter of Calliden Group Limited [2007] FCA 2019 (19 December 2007),MLC Lifetime Company Limited and MLC Limited (No 2) [2006] FCA 1367 (19 October 2006)
08_1929,06_1115,referred_to,Worimi Local Aboriginal Land Council v Minister for Lands for the State of New South Wales (No 2) (Corrigendum dated 19 January 2009) [2008] FCA 1929 (18 December 2008),Hillig as Administrator of Worimi Local Aboriginal Land Council v Minister for Lands for New South Wales (No 2) (with Corrigendum dated 1 September 2006) [2006] FCA 1115 (22 August 2006)
08_1929,06_1770,referred_to,Worimi Local Aboriginal Land Council v Minister for Lands for the State of New South Wales (No 2) (Corrigendum dated 19 January 2009) [2008] FCA 1929 (18 December 2008),Worimi v Minister for Lands for New South Wales [2006] FCA 1770 (19 December 2006)
08_1929,07_1057,referred_to,Worimi Local Aboriginal Land Council v Minister for Lands for the State of New South Wales (No 2) (Corrigendum dated 19 January 2009) [2008] FCA 1929 (18 December 2008),Kokatha People v South Australia (Corrigendum dated 18 July 2007) [2007] FCA 1057 (16 July 2007)
08_1929,06_318,considered,Worimi Local Aboriginal Land Council v Minister for Lands for the State of New South Wales (No 2) (Corrigendum dated 19 January 2009) [2008] FCA 1929 (18 December 2008),Jango v Northern Territory of Australia (includes Summary) [2006] FCA 318 (31 March 2006)
08_1929,07_1357,related,Worimi Local Aboriginal Land Council v Minister for Lands for the State of New South Wales (No 2) (Corrigendum dated 19 January 2009) [2008] FCA 1929 (18 December 2008),Worimi Local Aboriginal Land Council v Minister for Lands for New South Wales [2007] FCA 1357 (11 September 2007)
08_119,07_26,referred_to,SZJHP v Minister for Immigration and Citizenship [2008] FCA 119 (19 February 2008),Wight v Honourable Chris Pearce MP Parliamentary Secretary to the Treasurer [2007] FCA 26 (29 January 2007)
07_2016,06_270,cited,APF Properties Pty Ltd v Kestrel Holdings Pty Ltd (No 3) [2007] FCA 2016 (19 December 2007),SBCC v Minister for Immigration amp; Multicultural amp; Indigenous Affairs [2006] FCA 270 (22 March 2006)
07_2016,07_1561,cited,APF Properties Pty Ltd v Kestrel Holdings Pty Ltd (No 3) [2007] FCA 2016 (19 December 2007),APF Properties Pty Ltd v Kestrel Holdings Pty Ltd (No 2) [2007] FCA 1561 (15 November 2007)
08_1923,06_708,approved,Oberhardt v Secretary Department of Education Employment and Workplace Relations [2008] FCA 1923 (17 December 2008),Jagera People 2 v Queensland [2006] FCA 708 (31 May 2006)
08_1923,07_1981,considered,Oberhardt v Secretary Department of Education Employment and Workplace Relations [2008] FCA 1923 (17 December 2008),Haslam v Money For Living (No 2) [2007] FCA 1981 (21 December 2007)
08_1924,08_1338,affirmed,SZMKY v Minister for Immigration amp; Citizenship [2008] FCA 1924 (17 December 2008),SZEUI v Minister for Immigration and Citizenship [2008] FCA 1338 (29 August 2008)
07_2014,07_298,applied,Hilditch Pty Ltd v Dorval Kaiun KK (No 2) [2007] FCA 2014 (14 December 2007),Price v MLC Nominees Pty Ltd [2007] FCA 298 (9 March 2007)
08_1930,08_11,referred_to,Huang v University of New South Wales [2008] FCA 1930 (18 December 2008),SZLDG v Minister for Immigration and Citizenship [2008] FCA 11 (17 January 2008)
08_1930,07_1051,referred_to,Huang v University of New South Wales [2008] FCA 1930 (18 December 2008),Gauci v Kennedy [2007] FCA 1051 (13 July 2007)
08_1930,07_86,followed,Huang v University of New South Wales [2008] FCA 1930 (18 December 2008),Lina Obieta v New South Wales Department of Educationand Training and Ors [2007] FCA 86 (7 February 2007)
08_1931,06_814,referred_to,Rafferty v Time 2000 West Pty Limited (No 2) [2008] FCA 1931 (17 December 2008),Australian Securities and Investments Commission Inthe Matter of Richstar Enterprises Pty Ltd (ACN 099 071 968) v Carey (No 6) [2006] FCA 814 (29 June 2006)
08_1931,07_165,referred_to,Rafferty v Time 2000 West Pty Limited (No 2) [2008] FCA 1931 (17 December 2008),SZIZH v Minister for Immigration and Citizenship [2007] FCA 165 (22 February 2007)
08_1933,08_1132,referred_to,Mentha in the matter of Hans Continental Smallgoods Pty Ltd (Administrators Appointed) [2008] FCA 1933 (16 December 2008),Repatriation Commission v Norton [2008] FCA 1132 (5 August 2008)
08_1933,07_935,referred_to,Mentha in the matter of Hans Continental Smallgoods Pty Ltd (Administrators Appointed) [2008] FCA 1933 (16 December 2008),Hayes in the matter of Estate Property Group Limited(Administrators Appointed) [2007] FCA 935 (15 June 2007)
08_124,07_1863,affirmed,SZLIO v Administrative Appeals Tribunal [2008] FCA 124 (20 February 2008),The Wilderness Society Inc. v The Hon. Malcolm Turnbull Minister for the Environment and Water Resources [2007] FCA 1863 (30 November 2007)
07_307,06_22,referred_to,Alfio Peter Bulic v Commonwealth Bank of Australia Limited [2007] FCA 307 (21 June 2007),Inspector-General in Bankruptcy v Bradshaw [2006] FCA 22 (31 January 2006)
06_1489,06_725,referred_to,Liyanage v Minister for Immigration and Multicultural Affairs [2006] FCA 1489 (10 November 2006),Gap (ITM) Inc v Temporary Department Store Pty Ltd [2006] FCA 725 (9 June 2006)
06_1489,06_96,applied,Liyanage v Minister for Immigration and Multicultural Affairs [2006] FCA 1489 (10 November 2006),NAZW v Minister for Immigration amp; Multicultural amp; Indigenous Affairs [2006] FCA 96 (10 February 2006)
07_309,06_726,referred_to,Nokia Corporation v Cellular Line Australia Pty Ltd (No 3) [2007] FCA 309 (8 March 2007),Nokia Corporation v Cellular Line Australia Pty Ltd [2006] FCA 726 (14 June 2006)
07_309,06_980,referred_to,Nokia Corporation v Cellular Line Australia Pty Ltd (No 3) [2007] FCA 309 (8 March 2007),Nokia Corporation v Cellular Line Australia Pty Ltd (No 2) [2006] FCA 980 (11 August 2006)
07_309,06_709,cited,Nokia Corporation v Cellular Line Australia Pty Ltd (No 3) [2007] FCA 309 (8 March 2007),MZXEF v Minister for Immigration and Multicultural Affairs [2006] FCA 709 (9 June 2006)
07_322,07_9,cited,SZIIG v Minister for Immigration amp; Citizenship [2007] FCA 322 (9 March 2007),SZCBT v Minister for Immigration and Multicultural Affairs [2007] FCA 9 (12 January 2007)
07_1171,06_63,applied,SBFD v Minister for Immigration and Citizenship [2007] FCA 1171 (1 August 2007),Moore-McQuillan v Scot [2006] FCA 63 (10 February 2006)
08_1938,07_26,cited,SZJTQ v Minister for Immigration and Citizenship [2008] FCA 1938 (19 December 2008),Wight v Honourable Chris Pearce MP Parliamentary Secretary to the Treasurer [2007] FCA 26 (29 January 2007)
08_1938,08_31,cited,SZJTQ v Minister for Immigration and Citizenship [2008] FCA 1938 (19 December 2008),Dunstan v Orr [2008] FCA 31 (25 January 2008)
08_1938,06_63,cited,SZJTQ v Minister for Immigration and Citizenship [2008] FCA 1938 (19 December 2008),Moore-McQuillan v Scot [2006] FCA 63 (10 February 2006)
